seller_id,join_date,seller_name,city,rating
2527,2024-04-27,Seller 2527,Islamabad,3.9
2528,2025-01-01,Seller 2528,Lahore,3.6
2529,2024-01-22,Seller 2529,Multan,3.5
2530,2023-08-09,Seller 2530,Karachi,3.9
2531,2024-10-03,Seller 2531,Lahore,3.9
2532,2025-07-14,Seller 2532,Islamabad,3.2
2533,2023-12-04,Seller 2533,Multan,4.4
2534,2024-03-22,Seller 2534,Multan,3.0
2535,2023-11-12,Seller 2535,Islamabad,3.2
2536,2023-02-26,Seller 2536,Karachi,3.8
2537,2023-12-23,Seller 2537,Multan,4.6
2538,2024-03-25,Seller 2538,Multan,3.7
2539,2023-06-09,Seller 2539,Islamabad,4.5
2540,2025-08-09,Seller 2540,Islamabad,4.0
2541,2023-08-21,Seller 2541,Multan,4.8
2542,2025-05-29,Seller 2542,Lahore,3.9
2543,2025-07-03,Seller 2543,Islamabad,4.3
2544,2023-06-22,Seller 2544,Multan,4.3
2545,2025-08-30,Seller 2545,Karachi,4.2
2546,2025-08-03,Seller 2546,Karachi,5.0
2547,2025-10-26,Seller 2547,Faisalabad,3.9
2548,2024-11-02,Seller 2548,Karachi,3.2
2549,2024-05-07,Seller 2549,Islamabad,4.8
2550,2024-06-23,Seller 2550,Islamabad,3.8
2551,2024-05-11,Seller 2551,Islamabad,4.2
2552,2025-08-10,Seller 2552,Islamabad,4.7
2553,2025-07-31,Seller 2553,Karachi,3.4
2554,2022-12-17,Seller 2554,Karachi,3.2
2555,2025-04-18,Seller 2555,Faisalabad,3.7
2556,2024-04-22,Seller 2556,Lahore,4.8
2557,2023-09-01,Seller 2557,Faisalabad,3.6
2558,2024-03-13,Seller 2558,Islamabad,3.4
2559,2024-05-23,Seller 2559,Karachi,3.7
2560,2025-08-20,Seller 2560,Multan,3.6
2561,2024-03-20,Seller 2561,Faisalabad,3.1
2562,2023-07-05,Seller 2562,Faisalabad,4.1
2563,2025-10-26,Seller 2563,Lahore,3.5
2564,2025-09-17,Seller 2564,Karachi,4.9
2565,2024-06-07,Seller 2565,Islamabad,3.3
2566,2024-01-25,Seller 2566,Islamabad,3.7
2567,2025-05-13,Seller 2567,Islamabad,4.5
2568,2024-06-28,Seller 2568,Lahore,3.3
2569,2024-03-29,Seller 2569,Faisalabad,3.5
2570,2024-11-07,Seller 2570,Multan,4.8
2571,2025-04-02,Seller 2571,Multan,4.9
2572,2024-01-25,Seller 2572,Karachi,4.6
2573,2023-07-23,Seller 2573,Lahore,3.8
2574,2023-02-06,Seller 2574,Faisalabad,4.6
2575,2025-11-20,Seller 2575,Lahore,3.3
2576,2025-06-04,Seller 2576,Islamabad,4.4
2577,2023-12-06,Seller 2577,Islamabad,4.1
2578,2024-07-31,Seller 2578,Islamabad,3.6
2579,2025-05-09,Seller 2579,Faisalabad,3.1
2580,2025-01-10,Seller 2580,Faisalabad,4.6
2581,2024-03-26,Seller 2581,Lahore,3.0
2582,2023-12-21,Seller 2582,Multan,3.5
2583,2024-01-26,Seller 2583,Islamabad,4.8
2584,2024-04-15,Seller 2584,Lahore,4.6
2585,2025-05-21,Seller 2585,Islamabad,4.0
2586,2025-03-03,Seller 2586,Islamabad,4.1
2587,2023-03-17,Seller 2587,Lahore,4.6
2588,2023-09-10,Seller 2588,Islamabad,3.8
2589,2025-02-28,Seller 2589,Karachi,4.9
2590,2024-10-27,Seller 2590,Multan,3.4
2591,2024-08-03,Seller 2591,Islamabad,5.0
2592,2022-12-26,Seller 2592,Multan,3.8
2593,2023-08-26,Seller 2593,Multan,3.9
2594,2024-08-28,Seller 2594,Islamabad,4.5
2595,2025-11-02,Seller 2595,Faisalabad,3.2
2596,2023-11-15,Seller 2596,Karachi,3.9
2597,2025-03-30,Seller 2597,Faisalabad,3.1
2598,2024-03-02,Seller 2598,Lahore,3.9
2599,2023-10-07,Seller 2599,Lahore,3.8
2600,2025-10-29,Seller 2600,Lahore,3.3
2601,2023-12-22,Seller 2601,Multan,4.7
2602,2024-11-04,Seller 2602,Islamabad,3.7
2603,2023-04-26,Seller 2603,Multan,4.0
2604,2025-11-09,Seller 2604,Lahore,4.9
2605,2023-10-04,Seller 2605,Islamabad,3.0
2606,2025-06-30,Seller 2606,Islamabad,3.0
2607,2025-01-17,Seller 2607,Lahore,3.8
2608,2023-12-11,Seller 2608,Islamabad,4.6
2609,2025-07-30,Seller 2609,Lahore,4.3
2610,2022-12-14,Seller 2610,Faisalabad,4.8
2611,2025-03-06,Seller 2611,Islamabad,4.2
2612,2025-09-16,Seller 2612,Islamabad,4.2
2613,2023-05-26,Seller 2613,Multan,4.3
2614,2023-09-12,Seller 2614,Islamabad,4.7
2615,2024-12-21,Seller 2615,Lahore,4.0
2616,2023-05-15,Seller 2616,Lahore,4.2
2617,2024-03-27,Seller 2617,Islamabad,5.0
2618,2025-06-28,Seller 2618,Lahore,3.3
2619,2024-09-14,Seller 2619,Islamabad,4.8
2620,2024-08-27,Seller 2620,Faisalabad,3.6
2621,2025-11-22,Seller 2621,Faisalabad,4.5
2622,2024-03-26,Seller 2622,Lahore,3.5
2623,2024-10-15,Seller 2623,Lahore,3.3
2624,2024-03-14,Seller 2624,Karachi,3.1
2625,2023-06-13,Seller 2625,Faisalabad,4.4
2626,2025-08-13,Seller 2626,Multan,3.0
2627,2024-12-02,Seller 2627,Multan,4.9
2628,2025-06-16,Seller 2628,Karachi,3.4
2629,2024-02-13,Seller 2629,Multan,3.1
2630,2024-04-15,Seller 2630,Multan,4.3
2631,2023-04-14,Seller 2631,Lahore,3.6
2632,2024-04-12,Seller 2632,Faisalabad,3.8
2633,2025-02-14,Seller 2633,Lahore,4.6
2634,2024-02-29,Seller 2634,Islamabad,3.9
2635,2023-05-08,Seller 2635,Faisalabad,3.8
2636,2023-01-17,Seller 2636,Lahore,3.3
2637,2024-11-04,Seller 2637,Lahore,3.3
2638,2024-02-19,Seller 2638,Faisalabad,3.9
2639,2023-07-24,Seller 2639,Islamabad,3.6
2640,2023-11-19,Seller 2640,Lahore,4.3
2641,2025-02-04,Seller 2641,Multan,3.2
2642,2025-01-13,Seller 2642,Faisalabad,3.1
2643,2024-11-30,Seller 2643,Karachi,3.1
2644,2023-03-10,Seller 2644,Karachi,3.2
2645,2023-06-22,Seller 2645,Islamabad,4.6
2646,2024-03-12,Seller 2646,Faisalabad,3.7
2647,2023-04-22,Seller 2647,Faisalabad,3.2
2648,2025-06-13,Seller 2648,Karachi,4.6
2649,2025-02-22,Seller 2649,Karachi,3.2
2650,2025-03-03,Seller 2650,Faisalabad,3.5
2651,2025-10-31,Seller 2651,Multan,4.1
2652,2025-08-22,Seller 2652,Islamabad,4.3
2653,2023-04-06,Seller 2653,Karachi,4.4
2654,2025-02-05,Seller 2654,Faisalabad,3.5
2655,2025-03-14,Seller 2655,Multan,3.1
2656,2024-01-13,Seller 2656,Lahore,3.7
2657,2023-08-09,Seller 2657,Multan,3.1
2658,2024-09-29,Seller 2658,Faisalabad,4.6
2659,2023-11-22,Seller 2659,Islamabad,4.5
2660,2025-01-25,Seller 2660,Karachi,3.4
2661,2025-07-18,Seller 2661,Faisalabad,4.8
2662,2025-05-28,Seller 2662,Multan,3.5
2663,2023-11-10,Seller 2663,Lahore,4.8
2664,2024-01-26,Seller 2664,Lahore,3.1
2665,2024-01-20,Seller 2665,Multan,4.7
2666,2023-01-15,Seller 2666,Faisalabad,4.8
2667,2023-08-10,Seller 2667,Multan,4.2
2668,2025-06-16,Seller 2668,Multan,4.9
2669,2024-10-24,Seller 2669,Multan,5.0
2670,2023-11-02,Seller 2670,Multan,4.0
2671,2023-06-08,Seller 2671,Islamabad,4.2
2672,2025-09-15,Seller 2672,Islamabad,4.0
2673,2023-08-31,Seller 2673,Lahore,3.6
2674,2025-03-29,Seller 2674,Multan,3.7
2675,2025-07-10,Seller 2675,Islamabad,4.8
2676,2024-11-21,Seller 2676,Lahore,3.4
2677,2024-04-06,Seller 2677,Multan,3.9
2678,2023-04-07,Seller 2678,Islamabad,4.0
2679,2024-07-28,Seller 2679,Multan,4.1
2680,2023-01-27,Seller 2680,Karachi,4.0
2681,2023-10-26,Seller 2681,Karachi,3.2
2682,2025-05-18,Seller 2682,Multan,4.8
2683,2025-04-28,Seller 2683,Lahore,4.4
2684,2024-04-10,Seller 2684,Karachi,4.2
2685,2024-04-11,Seller 2685,Islamabad,3.3
2686,2024-07-08,Seller 2686,Multan,3.2
2687,2023-05-18,Seller 2687,Multan,4.8
2688,2024-02-10,Seller 2688,Multan,3.3
2689,2025-03-10,Seller 2689,Islamabad,4.1
2690,2024-01-19,Seller 2690,Faisalabad,4.6
2691,2024-12-06,Seller 2691,Faisalabad,3.9
2692,2024-10-10,Seller 2692,Lahore,4.6
2693,2024-05-14,Seller 2693,Multan,3.5
2694,2025-07-06,Seller 2694,Karachi,3.7
2695,2025-05-10,Seller 2695,Lahore,3.0
2696,2023-02-20,Seller 2696,Islamabad,4.0
2697,2023-07-20,Seller 2697,Islamabad,4.0
2698,2025-04-27,Seller 2698,Karachi,3.8
2699,2023-12-25,Seller 2699,Karachi,3.4
2700,2024-08-19,Seller 2700,Multan,3.1
2701,2024-05-05,Seller 2701,Multan,3.5
2702,2024-03-16,Seller 2702,Faisalabad,3.0
2703,2024-12-29,Seller 2703,Karachi,5.0
2704,2023-10-14,Seller 2704,Islamabad,4.9
2705,2024-05-21,Seller 2705,Multan,3.4
2706,2024-09-27,Seller 2706,Karachi,4.2
2707,2025-07-05,Seller 2707,Lahore,4.5
2708,2023-10-20,Seller 2708,Multan,3.6
2709,2024-08-29,Seller 2709,Multan,3.6
2710,2023-09-11,Seller 2710,Faisalabad,3.6
2711,2023-04-02,Seller 2711,Islamabad,3.8
2712,2025-10-19,Seller 2712,Lahore,3.4
2713,2024-09-02,Seller 2713,Multan,3.7
2714,2022-12-19,Seller 2714,Faisalabad,4.7
2715,2025-06-12,Seller 2715,Karachi,3.3
2716,2023-08-31,Seller 2716,Islamabad,4.9
2717,2023-12-07,Seller 2717,Faisalabad,4.7
2718,2025-05-15,Seller 2718,Faisalabad,3.6
2719,2025-09-07,Seller 2719,Faisalabad,4.1
2720,2025-08-01,Seller 2720,Faisalabad,4.8
2721,2023-03-01,Seller 2721,Multan,4.6
2722,2024-03-09,Seller 2722,Faisalabad,4.6
2723,2025-03-15,Seller 2723,Lahore,3.1
2724,2023-11-20,Seller 2724,Karachi,3.8
2725,2025-01-07,Seller 2725,Lahore,4.3
2726,2025-03-24,Seller 2726,Faisalabad,3.9
2727,2025-12-03,Seller 2727,Lahore,4.2
2728,2025-07-10,Seller 2728,Islamabad,4.2
2729,2023-05-10,Seller 2729,Lahore,3.2
2730,2023-06-05,Seller 2730,Lahore,4.7
2731,2024-12-15,Seller 2731,Multan,4.6
2732,2023-05-06,Seller 2732,Faisalabad,3.3
2733,2023-05-22,Seller 2733,Lahore,3.8
2734,2025-02-16,Seller 2734,Lahore,4.3
2735,2023-04-04,Seller 2735,Multan,3.7
2736,2025-10-21,Seller 2736,Karachi,3.0
2737,2023-06-15,Seller 2737,Multan,3.8
2738,2025-05-18,Seller 2738,Faisalabad,5.0
2739,2025-04-28,Seller 2739,Islamabad,4.1
2740,2023-12-02,Seller 2740,Islamabad,3.7
2741,2025-10-07,Seller 2741,Islamabad,4.0
2742,2025-08-23,Seller 2742,Lahore,3.2
2743,2024-09-28,Seller 2743,Multan,3.7
2744,2024-08-09,Seller 2744,Faisalabad,3.3
2745,2023-07-10,Seller 2745,Karachi,4.2
2746,2023-01-25,Seller 2746,Islamabad,4.9
2747,2023-06-17,Seller 2747,Faisalabad,3.1
2748,2025-07-29,Seller 2748,Faisalabad,3.8
2749,2024-02-27,Seller 2749,Karachi,4.5
2750,2025-01-03,Seller 2750,Islamabad,4.7
2751,2023-09-14,Seller 2751,Multan,3.0
2752,2024-11-16,Seller 2752,Lahore,4.4
2753,2024-12-12,Seller 2753,Lahore,4.5
2754,2024-06-19,Seller 2754,Karachi,3.2
2755,2025-11-07,Seller 2755,Karachi,4.3
2756,2024-02-23,Seller 2756,Islamabad,3.5
2757,2023-11-23,Seller 2757,Multan,3.5
2758,2025-02-10,Seller 2758,Faisalabad,4.3
2759,2025-11-27,Seller 2759,Lahore,4.8
2760,2024-02-24,Seller 2760,Faisalabad,4.3
2761,2024-11-13,Seller 2761,Faisalabad,3.7
2762,2025-03-10,Seller 2762,Lahore,3.0
2763,2024-03-17,Seller 2763,Islamabad,3.5
2764,2024-10-04,Seller 2764,Lahore,4.2
2765,2025-07-16,Seller 2765,Islamabad,3.1
2766,2025-11-09,Seller 2766,Multan,3.1
2767,2024-12-07,Seller 2767,Karachi,4.0
2768,2025-02-28,Seller 2768,Islamabad,3.5
2769,2022-12-11,Seller 2769,Lahore,3.6
2770,2024-09-12,Seller 2770,Faisalabad,4.5
2771,2024-05-04,Seller 2771,Multan,3.1
2772,2024-08-12,Seller 2772,Islamabad,3.2
2773,2025-09-14,Seller 2773,Islamabad,3.0
2774,2023-10-29,Seller 2774,Karachi,3.3
2775,2024-05-30,Seller 2775,Lahore,4.6
2776,2024-01-31,Seller 2776,Karachi,4.4
2777,2024-04-15,Seller 2777,Lahore,4.9
2778,2023-09-03,Seller 2778,Multan,3.2
2779,2025-03-06,Seller 2779,Islamabad,4.4
2780,2024-07-04,Seller 2780,Islamabad,3.2
2781,2023-06-25,Seller 2781,Islamabad,3.1
2782,2023-08-11,Seller 2782,Karachi,3.1
2783,2024-11-05,Seller 2783,Karachi,4.7
2784,2025-10-03,Seller 2784,Multan,4.0
2785,2024-05-12,Seller 2785,Karachi,3.1
2786,2025-07-13,Seller 2786,Islamabad,3.4
2787,2025-05-11,Seller 2787,Lahore,3.4
2788,2025-11-07,Seller 2788,Faisalabad,4.2
2789,2023-06-08,Seller 2789,Karachi,4.5
2790,2023-03-24,Seller 2790,Lahore,3.9
2791,2023-01-15,Seller 2791,Karachi,4.9
2792,2023-10-16,Seller 2792,Multan,4.6
2793,2025-11-26,Seller 2793,Multan,3.1
2794,2023-02-10,Seller 2794,Karachi,3.5
2795,2024-12-22,Seller 2795,Multan,3.2
2796,2023-05-14,Seller 2796,Islamabad,4.5
2797,2023-02-14,Seller 2797,Faisalabad,3.0
2798,2025-08-07,Seller 2798,Islamabad,4.8
2799,2023-08-03,Seller 2799,Lahore,4.4
2800,2023-10-10,Seller 2800,Islamabad,4.1
2801,2025-02-13,Seller 2801,Lahore,3.3
2802,2022-12-11,Seller 2802,Multan,3.3
2803,2024-10-12,Seller 2803,Lahore,3.7
2804,2023-10-14,Seller 2804,Multan,4.0
2805,2024-01-19,Seller 2805,Faisalabad,4.4
2806,2024-06-27,Seller 2806,Faisalabad,3.0
2807,2025-08-18,Seller 2807,Lahore,4.9
2808,2025-01-23,Seller 2808,Lahore,4.4
2809,2023-08-28,Seller 2809,Multan,3.3
2810,2025-09-18,Seller 2810,Karachi,4.4
2811,2024-10-12,Seller 2811,Karachi,3.2
2812,2025-08-06,Seller 2812,Lahore,3.4
2813,2025-01-09,Seller 2813,Karachi,3.9
2814,2024-02-23,Seller 2814,Lahore,3.2
2815,2025-02-09,Seller 2815,Lahore,4.0
2816,2025-10-02,Seller 2816,Karachi,4.3
2817,2024-11-15,Seller 2817,Islamabad,3.3
2818,2024-10-27,Seller 2818,Lahore,3.5
2819,2025-04-26,Seller 2819,Faisalabad,3.5
2820,2025-01-29,Seller 2820,Faisalabad,4.1
2821,2024-11-29,Seller 2821,Lahore,3.5
2822,2022-12-20,Seller 2822,Lahore,4.1
2823,2024-06-15,Seller 2823,Islamabad,4.5
2824,2023-08-01,Seller 2824,Islamabad,4.6
2825,2023-07-03,Seller 2825,Lahore,4.6
2826,2025-01-15,Seller 2826,Karachi,4.9
2827,2024-06-12,Seller 2827,Faisalabad,4.3
2828,2025-03-06,Seller 2828,Islamabad,4.5
2829,2023-06-10,Seller 2829,Lahore,4.3
2830,2024-11-06,Seller 2830,Islamabad,3.1
2831,2025-04-13,Seller 2831,Faisalabad,3.4
2832,2024-01-11,Seller 2832,Karachi,4.6
2833,2023-05-28,Seller 2833,Multan,3.6
2834,2025-08-27,Seller 2834,Faisalabad,3.3
2835,2023-09-26,Seller 2835,Karachi,3.6
2836,2023-11-14,Seller 2836,Karachi,4.1
2837,2024-08-04,Seller 2837,Karachi,4.8
2838,2025-10-15,Seller 2838,Islamabad,4.4
2839,2024-05-16,Seller 2839,Multan,4.5
2840,2025-12-04,Seller 2840,Multan,3.8
2841,2023-07-20,Seller 2841,Karachi,5.0
2842,2022-12-19,Seller 2842,Multan,4.3
2843,2025-02-04,Seller 2843,Islamabad,4.2
2844,2024-03-26,Seller 2844,Lahore,4.2
2845,2023-02-01,Seller 2845,Faisalabad,3.0
2846,2023-04-19,Seller 2846,Islamabad,4.5
2847,2025-02-22,Seller 2847,Lahore,4.1
2848,2023-04-19,Seller 2848,Multan,3.4
2849,2025-03-29,Seller 2849,Multan,4.6
2850,2025-08-07,Seller 2850,Faisalabad,3.3
2851,2023-02-15,Seller 2851,Islamabad,4.2
2852,2024-12-14,Seller 2852,Multan,3.8
2853,2022-12-21,Seller 2853,Lahore,3.9
2854,2025-06-24,Seller 2854,Faisalabad,4.9
2855,2024-05-06,Seller 2855,Faisalabad,3.3
2856,2025-08-23,Seller 2856,Islamabad,4.2
2857,2024-08-09,Seller 2857,Karachi,4.8
2858,2024-06-11,Seller 2858,Karachi,4.2
2859,2023-11-13,Seller 2859,Lahore,3.3
2860,2024-05-10,Seller 2860,Faisalabad,3.5
2861,2025-05-06,Seller 2861,Lahore,4.9
2862,2023-02-22,Seller 2862,Islamabad,4.0
2863,2025-01-16,Seller 2863,Faisalabad,4.7
2864,2023-06-02,Seller 2864,Faisalabad,3.2
2865,2023-09-09,Seller 2865,Karachi,4.2
2866,2024-12-30,Seller 2866,Faisalabad,4.8
2867,2025-11-24,Seller 2867,Multan,4.7
2868,2023-02-15,Seller 2868,Faisalabad,4.9
2869,2025-02-02,Seller 2869,Multan,4.2
2870,2023-11-10,Seller 2870,Islamabad,4.3
2871,2025-08-23,Seller 2871,Faisalabad,3.9
2872,2025-07-01,Seller 2872,Lahore,4.4
2873,2023-07-15,Seller 2873,Faisalabad,4.7
2874,2024-10-21,Seller 2874,Islamabad,4.6
2875,2023-03-29,Seller 2875,Islamabad,3.8
2876,2023-12-16,Seller 2876,Karachi,3.2
2877,2023-07-10,Seller 2877,Lahore,3.7
2878,2024-08-06,Seller 2878,Faisalabad,4.7
2879,2024-06-16,Seller 2879,Lahore,3.9
2880,2023-01-30,Seller 2880,Faisalabad,4.2
2881,2025-07-21,Seller 2881,Lahore,4.4
2882,2025-05-04,Seller 2882,Faisalabad,4.2
2883,2023-05-18,Seller 2883,Islamabad,3.4
2884,2025-09-02,Seller 2884,Lahore,3.6
2885,2024-06-18,Seller 2885,Karachi,3.5
2886,2023-07-26,Seller 2886,Multan,3.9
2887,2023-04-11,Seller 2887,Multan,4.0
2888,2024-09-17,Seller 2888,Faisalabad,4.9
2889,2025-07-08,Seller 2889,Lahore,3.3
2890,2024-02-07,Seller 2890,Multan,4.5
2891,2023-09-11,Seller 2891,Islamabad,3.7
2892,2024-01-28,Seller 2892,Multan,3.6
2893,2025-10-08,Seller 2893,Faisalabad,3.7
2894,2024-02-17,Seller 2894,Faisalabad,4.3
2895,2025-10-30,Seller 2895,Karachi,3.1
2896,2025-02-11,Seller 2896,Multan,3.4
2897,2025-08-12,Seller 2897,Multan,4.5
2898,2022-12-29,Seller 2898,Karachi,3.1
2899,2023-11-18,Seller 2899,Lahore,4.5
2900,2024-08-17,Seller 2900,Islamabad,3.2
2901,2025-01-11,Seller 2901,Faisalabad,3.9
2902,2023-04-21,Seller 2902,Lahore,3.2
2903,2023-09-05,Seller 2903,Karachi,4.7
2904,2024-04-26,Seller 2904,Faisalabad,4.5
2905,2024-05-29,Seller 2905,Multan,3.4
2906,2024-07-08,Seller 2906,Multan,3.6
2907,2022-12-28,Seller 2907,Multan,3.5
2908,2023-01-18,Seller 2908,Faisalabad,4.9
2909,2025-03-13,Seller 2909,Faisalabad,3.9
2910,2024-08-27,Seller 2910,Islamabad,4.7
2911,2023-08-28,Seller 2911,Multan,4.6
2912,2023-11-05,Seller 2912,Lahore,3.1
2913,2023-12-09,Seller 2913,Islamabad,4.5
2914,2025-05-08,Seller 2914,Faisalabad,4.4
2915,2023-07-29,Seller 2915,Multan,3.3
2916,2025-03-23,Seller 2916,Islamabad,3.6
2917,2024-11-05,Seller 2917,Karachi,3.5
2918,2024-04-21,Seller 2918,Lahore,3.9
2919,2025-04-03,Seller 2919,Karachi,3.3
2920,2022-12-08,Seller 2920,Islamabad,4.6
2921,2024-03-08,Seller 2921,Faisalabad,3.1
2922,2023-07-28,Seller 2922,Islamabad,3.9
2923,2022-12-25,Seller 2923,Lahore,4.2
2924,2024-11-17,Seller 2924,Karachi,3.0
2925,2023-06-12,Seller 2925,Lahore,4.6
2926,2023-01-28,Seller 2926,Lahore,3.7
2927,2024-02-03,Seller 2927,Karachi,4.9
2928,2025-09-07,Seller 2928,Karachi,3.6
2929,2024-01-26,Seller 2929,Multan,4.1
2930,2023-12-19,Seller 2930,Faisalabad,3.6
2931,2023-05-10,Seller 2931,Lahore,4.5
2932,2024-08-19,Seller 2932,Multan,4.6
2933,2025-02-25,Seller 2933,Faisalabad,3.2
2934,2024-10-19,Seller 2934,Lahore,4.8
2935,2023-06-14,Seller 2935,Lahore,3.7
2936,2025-09-05,Seller 2936,Lahore,4.7
2937,2023-01-05,Seller 2937,Karachi,3.3
2938,2023-10-04,Seller 2938,Faisalabad,3.0
2939,2023-06-02,Seller 2939,Multan,3.1
2940,2023-11-16,Seller 2940,Karachi,4.9
2941,2025-04-01,Seller 2941,Karachi,4.3
2942,2024-05-18,Seller 2942,Lahore,3.4
2943,2022-12-31,Seller 2943,Karachi,3.1
2944,2024-12-05,Seller 2944,Karachi,4.4
2945,2025-03-22,Seller 2945,Multan,4.9
2946,2024-05-19,Seller 2946,Lahore,4.7
2947,2024-04-25,Seller 2947,Lahore,4.3
2948,2024-09-09,Seller 2948,Lahore,4.8
2949,2025-02-27,Seller 2949,Lahore,4.4
2950,2025-08-15,Seller 2950,Multan,4.9
2951,2023-11-27,Seller 2951,Multan,3.8
2952,2024-07-08,Seller 2952,Karachi,3.3
2953,2023-02-12,Seller 2953,Lahore,3.5
2954,2025-01-06,Seller 2954,Multan,4.7
2955,2024-04-27,Seller 2955,Islamabad,4.1
2956,2025-03-08,Seller 2956,Karachi,3.3
2957,2024-01-10,Seller 2957,Faisalabad,4.2
2958,2023-04-27,Seller 2958,Lahore,3.2
2959,2023-12-30,Seller 2959,Lahore,4.6
2960,2025-09-03,Seller 2960,Islamabad,4.3
2961,2024-09-10,Seller 2961,Lahore,3.2
2962,2023-10-26,Seller 2962,Multan,3.8
2963,2024-10-06,Seller 2963,Multan,4.0
2964,2023-11-12,Seller 2964,Faisalabad,4.4
2965,2025-04-23,Seller 2965,Karachi,3.1
2966,2024-10-25,Seller 2966,Karachi,3.4
2967,2023-11-25,Seller 2967,Karachi,4.0
2968,2025-11-24,Seller 2968,Islamabad,4.0
2969,2024-03-21,Seller 2969,Faisalabad,3.4
2970,2025-01-05,Seller 2970,Faisalabad,3.3
2971,2024-03-23,Seller 2971,Faisalabad,3.7
2972,2023-05-09,Seller 2972,Karachi,3.1
2973,2023-03-05,Seller 2973,Lahore,3.2
2974,2024-03-17,Seller 2974,Multan,4.4
2975,2024-08-03,Seller 2975,Faisalabad,4.5
2976,2025-09-20,Seller 2976,Lahore,3.8
2977,2024-12-27,Seller 2977,Faisalabad,3.5
2978,2023-08-05,Seller 2978,Karachi,4.6
2979,2023-12-16,Seller 2979,Multan,3.4
2980,2024-03-30,Seller 2980,Faisalabad,3.4
2981,2024-01-17,Seller 2981,Islamabad,3.5
2982,2025-06-10,Seller 2982,Faisalabad,3.3
2983,2023-01-01,Seller 2983,Karachi,3.1
2984,2024-08-30,Seller 2984,Multan,4.3
2985,2023-05-27,Seller 2985,Faisalabad,4.4
2986,2023-08-04,Seller 2986,Islamabad,4.1
2987,2024-08-31,Seller 2987,Islamabad,4.0
2988,2025-02-19,Seller 2988,Faisalabad,3.3
2989,2025-09-14,Seller 2989,Islamabad,4.7
2990,2024-12-18,Seller 2990,Multan,4.3
2991,2024-07-19,Seller 2991,Faisalabad,4.8
2992,2025-10-26,Seller 2992,Faisalabad,3.8
2993,2025-01-20,Seller 2993,Islamabad,4.9
2994,2023-06-18,Seller 2994,Multan,3.9
2995,2025-07-15,Seller 2995,Karachi,4.9
2996,2023-05-22,Seller 2996,Islamabad,4.2
2997,2022-12-25,Seller 2997,Faisalabad,4.8
2998,2023-03-07,Seller 2998,Islamabad,3.4
2999,2025-10-24,Seller 2999,Karachi,4.5
3000,2025-03-13,Seller 3000,Karachi,3.1
3001,2024-11-24,Seller 3001,Lahore,4.0
3002,2023-04-18,Seller 3002,Faisalabad,3.4
3003,2024-10-04,Seller 3003,Multan,4.2
3004,2023-06-10,Seller 3004,Islamabad,4.6
3005,2025-05-24,Seller 3005,Faisalabad,4.8
3006,2025-08-31,Seller 3006,Islamabad,4.8
3007,2023-07-07,Seller 3007,Islamabad,5.0
3008,2025-01-14,Seller 3008,Islamabad,4.1
3009,2023-05-01,Seller 3009,Multan,3.5
3010,2024-06-19,Seller 3010,Faisalabad,4.0
3011,2025-09-16,Seller 3011,Multan,3.6
3012,2023-03-26,Seller 3012,Faisalabad,4.5
3013,2025-03-11,Seller 3013,Lahore,4.8
3014,2025-03-04,Seller 3014,Karachi,3.5
3015,2023-07-28,Seller 3015,Lahore,4.7
3016,2025-10-19,Seller 3016,Islamabad,3.0
3017,2023-06-20,Seller 3017,Multan,4.5
3018,2023-02-01,Seller 3018,Lahore,4.0
3019,2024-04-04,Seller 3019,Islamabad,4.5
3020,2023-06-11,Seller 3020,Lahore,3.2
3021,2024-03-16,Seller 3021,Islamabad,4.2
3022,2023-10-01,Seller 3022,Lahore,4.1
3023,2024-09-12,Seller 3023,Multan,3.4
3024,2024-10-13,Seller 3024,Faisalabad,3.5
3025,2023-08-16,Seller 3025,Karachi,4.7
3026,2024-03-28,Seller 3026,Islamabad,4.4
3027,2025-01-14,Seller 3027,Karachi,3.9
3028,2024-12-17,Seller 3028,Karachi,3.6
3029,2025-06-12,Seller 3029,Islamabad,4.4
3030,2024-10-17,Seller 3030,Faisalabad,4.8
3031,2025-10-18,Seller 3031,Faisalabad,4.7
3032,2024-06-10,Seller 3032,Karachi,4.2
3033,2024-08-14,Seller 3033,Multan,4.0
3034,2025-03-31,Seller 3034,Faisalabad,3.6
3035,2023-10-25,Seller 3035,Islamabad,3.6
3036,2023-10-08,Seller 3036,Multan,5.0
3037,2025-09-06,Seller 3037,Islamabad,5.0
3038,2023-08-27,Seller 3038,Islamabad,3.8
3039,2024-04-27,Seller 3039,Islamabad,3.4
3040,2022-12-25,Seller 3040,Karachi,4.2
3041,2025-05-17,Seller 3041,Islamabad,4.8
3042,2023-04-19,Seller 3042,Lahore,3.6
3043,2024-12-01,Seller 3043,Lahore,5.0
3044,2024-12-22,Seller 3044,Lahore,4.7
3045,2023-06-24,Seller 3045,Lahore,4.8
3046,2024-09-14,Seller 3046,Multan,4.7
3047,2023-03-09,Seller 3047,Lahore,4.8
3048,2024-10-22,Seller 3048,Multan,4.0
3049,2025-07-07,Seller 3049,Lahore,3.6
3050,2024-02-14,Seller 3050,Faisalabad,3.1
3051,2023-12-29,Seller 3051,Faisalabad,4.4
3052,2024-02-13,Seller 3052,Islamabad,5.0
3053,2023-09-26,Seller 3053,Islamabad,4.1
3054,2025-02-01,Seller 3054,Multan,3.4
3055,2025-10-12,Seller 3055,Lahore,3.3
