payment_id,payment_date,order_id,amount,payment_method,payment_status
18692,2024-02-11,12147,7633.42,Bank Transfer,Success
18693,2025-10-09,3441,8352.56,Card,Success
18694,2025-05-02,6243,5197.81,COD,Refunded
18695,2025-06-30,16129,2903.91,Bank Transfer,Refunded
18696,2025-06-24,11055,8659.5,COD,Failed
18697,2024-06-16,7877,3596.25,Bank Transfer,Success
18698,2024-03-15,17135,5374.31,Bank Transfer,Success
18699,2025-08-15,11680,1312.99,COD,Refunded
18700,2024-11-17,19501,8587.77,Wallet,Success
18701,2023-03-18,4052,3755.53,Bank Transfer,Refunded
18702,2025-08-04,1089,9744.23,Card,Failed
18703,2024-06-03,3476,3055.93,Wallet,Refunded
18704,2025-01-10,1278,9811.87,COD,Failed
18705,2025-11-02,11742,215.44,COD,Refunded
18706,2023-07-06,15956,2331.14,Card,Refunded
18707,2025-10-02,6020,6800.14,COD,Success
18708,2024-09-12,7469,3610.9,Wallet,Success
18709,2025-01-24,5384,1530.68,Card,Failed
18710,2023-05-03,15327,7838.32,Bank Transfer,Refunded
18711,2025-05-14,9641,7335.56,Card,Success
18712,2023-05-17,9023,9126.12,Bank Transfer,Failed
18713,2024-07-02,11649,3171.2,Card,Refunded
18714,2025-12-04,1134,6826.92,COD,Failed
18715,2025-05-20,19207,9564.03,Card,Success
18716,2025-04-08,5687,8241.9,Bank Transfer,Failed
18717,2023-03-04,4475,5986.8,COD,Failed
18718,2023-10-30,2573,1922.38,Card,Failed
18719,2024-03-29,2595,7525.74,COD,Success
18720,2025-11-21,16765,3645.64,Bank Transfer,Refunded
18721,2025-12-02,7857,9348.76,Card,Refunded
18722,2024-01-12,15685,1625.39,COD,Success
18723,2024-04-30,9157,4668.34,Wallet,Success
18724,2023-11-26,7281,822.06,Bank Transfer,Success
18725,2025-11-06,4923,7970.53,Card,Failed
18726,2024-02-01,12711,1845.62,COD,Success
18727,2025-10-06,1005,5775.01,Wallet,Failed
18728,2024-09-17,12543,1876.78,Bank Transfer,Success
18729,2025-08-09,3940,9937.68,COD,Refunded
18730,2024-05-26,250,8403.15,Bank Transfer,Refunded
18731,2023-12-02,10005,9684.17,Card,Refunded
18732,2023-09-17,3291,3590.74,Wallet,Success
18733,2023-05-17,3794,5784.73,Bank Transfer,Refunded
18734,2023-12-28,19830,3114.02,Wallet,Failed
18735,2025-03-26,12143,2187.28,Wallet,Refunded
18736,2024-08-31,10024,3209.6,Wallet,Success
18737,2025-04-08,12776,9568.59,COD,Refunded
18738,2023-12-16,12770,3300.94,Wallet,Failed
18739,2024-06-16,11119,7972.77,Bank Transfer,Refunded
18740,2025-10-12,11132,9927.45,Wallet,Refunded
18741,2023-12-08,9578,9864.13,Wallet,Failed
18742,2023-01-31,696,4343.73,Wallet,Success
18743,2024-11-04,8479,1841.47,Wallet,Success
18744,2024-04-04,15021,483.86,Wallet,Success
18745,2023-12-29,9266,3632.17,Bank Transfer,Refunded
18746,2024-07-07,4066,9888.05,Wallet,Refunded
18747,2025-11-26,10756,450.47,COD,Success
18748,2023-11-18,4893,695.85,Card,Success
18749,2023-05-08,13989,4230.39,Bank Transfer,Success
18750,2023-07-27,2884,6672.15,Card,Refunded
18751,2025-01-23,10705,8856.59,Bank Transfer,Success
18752,2024-04-29,10363,4952.08,COD,Success
18753,2024-05-31,18396,5297.88,Bank Transfer,Failed
18754,2025-09-19,17349,5465.05,COD,Success
18755,2024-01-15,6091,5898.98,Bank Transfer,Failed
18756,2023-11-06,3394,1439.97,COD,Failed
18757,2024-10-30,19398,5502.7,Card,Failed
18758,2024-06-24,6693,6386.51,Bank Transfer,Failed
18759,2025-07-08,8844,3708.3,Wallet,Failed
18760,2023-07-26,4730,1314.86,COD,Success
18761,2024-02-22,3688,7860.82,Card,Success
18762,2024-02-02,9244,16.21,COD,Refunded
18763,2023-05-04,4183,1717.14,Bank Transfer,Success
18764,2024-04-01,12951,9182.23,Bank Transfer,Success
18765,2023-02-26,2557,7906.41,Bank Transfer,Failed
18766,2025-04-11,4884,1900.76,Bank Transfer,Refunded
18767,2024-05-26,14655,8276.12,Bank Transfer,Refunded
18768,2024-05-18,13148,6131.02,Card,Success
18769,2022-12-07,7290,9916.52,Card,Refunded
18770,2024-07-16,8670,8031.01,COD,Success
18771,2023-03-18,15508,6688.44,Wallet,Refunded
18772,2025-04-20,2582,6394.94,Card,Failed
18773,2024-11-24,1225,445.98,Bank Transfer,Success
18774,2023-06-16,16143,889.07,Bank Transfer,Failed
18775,2024-10-10,6013,468.62,Bank Transfer,Success
18776,2024-07-05,15983,4483.78,COD,Failed
18777,2025-10-08,18941,8729.01,COD,Success
18778,2023-07-13,14229,6632.71,Bank Transfer,Refunded
18779,2025-09-14,14601,9480.57,Wallet,Success
18780,2023-05-22,8934,1443.46,Card,Refunded
18781,2025-11-01,17005,8340.75,Bank Transfer,Refunded
18782,2023-04-17,16468,7308.07,Card,Refunded
18783,2023-02-05,8092,4154.74,COD,Failed
18784,2024-09-08,9304,8591.18,Wallet,Failed
18785,2024-07-24,12964,5512.7,Wallet,Success
18786,2023-10-16,337,7540.17,COD,Success
18787,2025-11-23,14719,1512.18,Bank Transfer,Success
18788,2024-03-14,5838,3866.46,Bank Transfer,Success
18789,2024-04-15,5304,133.39,Wallet,Failed
18790,2023-12-02,13914,4555.31,Wallet,Success
18791,2025-05-16,1893,1659.64,Card,Failed
18792,2024-07-28,2130,5917.01,COD,Success
18793,2025-01-17,18096,8824.54,Card,Failed
18794,2024-03-14,7020,8139.99,COD,Failed
18795,2023-09-06,3628,9621.35,Wallet,Failed
18796,2025-11-03,2697,8149.1,COD,Failed
18797,2023-02-08,17779,5972.81,COD,Failed
18798,2024-09-09,7844,1643.63,Wallet,Failed
18799,2024-03-15,7167,8669.75,Bank Transfer,Refunded
18800,2023-11-20,8303,3211.63,Card,Refunded
18801,2024-07-02,17041,936.6,Card,Refunded
18802,2025-03-26,18119,7010.62,Bank Transfer,Refunded
18803,2025-03-14,14752,1281.91,Card,Failed
18804,2024-09-07,5969,681.83,COD,Failed
18805,2025-05-09,14866,8647.41,Card,Refunded
18806,2023-12-24,9024,1014.51,Wallet,Failed
18807,2025-09-17,8266,9624.4,Wallet,Success
18808,2023-06-03,15993,2980.68,Card,Failed
18809,2024-02-20,6406,8551.68,COD,Refunded
18810,2024-07-18,12731,4575.58,Card,Failed
18811,2025-06-26,19552,5536.23,Wallet,Refunded
18812,2023-10-21,13563,8460.21,Card,Success
18813,2023-08-05,7491,4850.21,Bank Transfer,Refunded
18814,2022-12-28,1556,1688.78,Card,Success
18815,2023-04-24,11097,5370.94,Bank Transfer,Success
18816,2024-09-28,17760,4883.98,Wallet,Refunded
18817,2025-11-15,17528,4259.34,Card,Success
18818,2024-07-08,3590,9592.52,Card,Success
18819,2025-02-18,13140,9389.57,COD,Failed
18820,2022-12-23,15401,7350.57,Card,Refunded
18821,2024-10-26,5498,1103.84,COD,Success
18822,2024-06-09,9006,5708.92,Card,Refunded
18823,2023-05-21,3435,2573.46,Bank Transfer,Refunded
18824,2024-11-01,9091,4807.93,Wallet,Refunded
18825,2024-11-04,4221,2104.04,Bank Transfer,Failed
18826,2025-07-26,19155,436.11,COD,Refunded
18827,2024-06-29,6399,5034.97,Card,Refunded
18828,2025-02-26,13099,3163.82,Card,Failed
18829,2023-03-17,11603,5726.62,Wallet,Failed
18830,2024-09-25,914,7539.91,Wallet,Success
18831,2023-05-06,2614,4942.16,Wallet,Refunded
18832,2023-10-29,9503,4654.65,Wallet,Success
18833,2023-10-21,13713,8735.43,Bank Transfer,Success
18834,2025-04-27,11509,90.64,Bank Transfer,Success
18835,2024-07-02,16505,5626.57,Card,Success
18836,2024-02-07,6329,4106.83,Wallet,Failed
18837,2023-05-22,7906,4520.59,COD,Failed
18838,2024-06-30,16227,1883.56,Wallet,Refunded
18839,2025-05-21,1063,308.6,Bank Transfer,Refunded
18840,2025-01-15,9447,2695.05,COD,Failed
18841,2025-07-25,6500,7555.29,Bank Transfer,Success
18842,2025-07-28,3686,4572.05,Card,Failed
18843,2023-08-18,8089,8569.2,Wallet,Failed
18844,2024-08-10,5730,1372.18,Bank Transfer,Failed
18845,2024-08-29,19454,7783.07,COD,Success
18846,2024-01-24,2011,9435.31,Card,Success
18847,2024-12-01,12919,3534.92,Wallet,Failed
18848,2023-07-19,4502,8195.37,COD,Refunded
18849,2023-08-11,7439,3655.04,Bank Transfer,Refunded
18850,2023-08-09,7789,7553.02,Card,Refunded
18851,2024-04-05,9010,9193.9,Wallet,Refunded
18852,2025-06-06,17079,2445.11,Wallet,Refunded
18853,2025-09-07,19516,5138.62,Card,Failed
18854,2024-09-16,1809,8538.55,Card,Failed
18855,2023-01-05,7311,8017.5,COD,Refunded
18856,2024-09-07,9483,1598.19,Bank Transfer,Refunded
18857,2025-10-14,4739,5488.46,Bank Transfer,Refunded
18858,2024-02-22,10412,7734.13,Bank Transfer,Success
18859,2025-03-08,5128,1570.0,Card,Failed
18860,2024-11-01,18475,8367.36,Bank Transfer,Failed
18861,2023-11-23,1579,2717.12,Card,Success
18862,2024-02-19,1083,8254.42,Wallet,Success
18863,2024-07-06,4150,2399.66,Bank Transfer,Failed
18864,2024-11-12,10276,9303.91,Card,Refunded
18865,2025-07-13,1001,7954.31,Wallet,Refunded
18866,2024-09-03,19267,2680.16,Card,Refunded
18867,2024-05-20,8116,46.29,COD,Success
18868,2023-06-09,12033,19.71,Bank Transfer,Refunded
18869,2025-10-04,1096,922.62,Wallet,Failed
18870,2025-05-19,2394,6764.89,Bank Transfer,Failed
18871,2023-07-05,2922,2413.33,COD,Failed
18872,2023-08-19,15916,4241.52,Card,Refunded
18873,2025-05-31,12935,3758.86,Card,Failed
18874,2024-07-17,10631,7995.43,Card,Refunded
18875,2023-07-28,19207,3950.68,Bank Transfer,Success
18876,2024-01-27,3434,3947.51,COD,Refunded
18877,2024-11-22,6769,9101.99,Wallet,Refunded
18878,2023-09-06,862,2215.71,Wallet,Success
18879,2025-01-30,7727,5425.19,Card,Success
18880,2025-09-25,12196,396.6,Wallet,Success
18881,2025-08-14,3140,6179.04,Card,Success
18882,2025-07-17,13304,9123.95,Card,Refunded
18883,2025-04-03,6013,3594.96,Card,Success
18884,2023-01-15,17740,3319.25,Bank Transfer,Refunded
18885,2023-11-05,16581,3291.18,COD,Refunded
18886,2025-09-20,6399,2403.58,Wallet,Refunded
18887,2024-10-25,9780,5110.08,Wallet,Failed
18888,2023-04-06,12516,732.48,COD,Success
18889,2022-12-16,4968,6389.89,Bank Transfer,Success
18890,2025-04-12,1011,5827.0,Card,Failed
18891,2023-08-12,10887,4334.58,Bank Transfer,Refunded
18892,2025-05-01,8422,2859.24,Wallet,Success
18893,2025-12-03,19486,1619.26,COD,Refunded
18894,2025-03-13,9534,4151.98,COD,Success
18895,2024-02-16,7817,2287.52,Wallet,Failed
18896,2023-04-05,15402,870.72,Card,Success
18897,2023-11-04,8305,5449.47,Card,Refunded
18898,2023-12-11,19186,5087.57,Wallet,Failed
18899,2023-10-08,5502,5027.2,Card,Refunded
18900,2023-08-18,13624,6916.86,Card,Failed
18901,2023-07-21,1739,5646.02,Bank Transfer,Success
18902,2025-03-12,2735,5151.28,Bank Transfer,Refunded
18903,2023-10-30,10932,1732.58,Card,Success
18904,2024-11-24,5903,8037.07,COD,Refunded
18905,2024-11-17,6777,7417.93,Wallet,Success
18906,2023-12-26,12418,6731.83,COD,Failed
18907,2025-05-24,4949,243.5,COD,Success
18908,2023-02-03,17378,2776.06,COD,Refunded
18909,2023-05-03,13896,5711.41,Card,Refunded
18910,2023-01-22,12746,9701.92,COD,Refunded
18911,2023-08-18,3215,4534.2,Card,Success
18912,2023-10-23,16031,2317.28,Wallet,Success
18913,2023-02-17,3692,5016.62,COD,Refunded
18914,2024-06-01,15463,9625.27,Wallet,Refunded
18915,2023-09-28,19614,2270.1,Bank Transfer,Refunded
18916,2025-03-12,6663,2293.68,Bank Transfer,Failed
18917,2025-10-17,10250,1373.69,Wallet,Success
18918,2024-04-23,9608,339.67,COD,Failed
18919,2024-06-02,15435,7035.55,Wallet,Failed
18920,2024-05-09,6479,1834.62,Wallet,Refunded
18921,2025-04-07,18337,5073.34,COD,Refunded
18922,2024-07-11,3776,8075.68,Wallet,Success
18923,2023-08-19,19986,3831.54,Wallet,Refunded
18924,2024-03-15,9857,5361.51,COD,Success
18925,2024-02-08,338,6372.86,COD,Refunded
18926,2023-03-25,603,4194.32,Bank Transfer,Refunded
18927,2024-11-25,11842,2799.14,COD,Failed
18928,2024-11-03,5704,7280.7,Wallet,Success
18929,2023-11-02,976,1933.01,Wallet,Failed
18930,2024-02-23,15102,4709.5,COD,Refunded
18931,2024-09-04,4992,2602.48,Bank Transfer,Refunded
18932,2025-05-20,2576,3652.51,Bank Transfer,Failed
18933,2024-06-30,17989,1306.31,Wallet,Success
18934,2023-07-08,1824,5668.99,Card,Refunded
18935,2024-02-10,6429,3340.32,COD,Success
18936,2023-04-02,15445,6997.93,COD,Success
18937,2024-01-30,5943,3384.86,COD,Success
18938,2023-09-14,17952,5152.32,Bank Transfer,Refunded
18939,2025-02-15,14535,8128.16,Card,Failed
18940,2024-02-09,13701,4107.07,Bank Transfer,Failed
18941,2023-07-05,3175,5454.88,Wallet,Refunded
18942,2025-05-22,1250,519.34,Wallet,Failed
18943,2023-11-30,3960,9041.24,Bank Transfer,Success
18944,2023-07-08,1042,2731.17,Bank Transfer,Success
18945,2024-09-19,797,3692.24,COD,Failed
18946,2024-01-10,17925,247.67,Wallet,Refunded
18947,2024-08-03,4828,8811.92,Wallet,Refunded
18948,2022-12-15,4832,5342.21,Wallet,Success
18949,2025-10-12,5195,2023.28,Card,Refunded
18950,2024-10-05,4052,5568.66,Card,Failed
18951,2025-03-06,11567,1.22,Wallet,Refunded
18952,2023-01-25,1153,7650.0,Wallet,Failed
18953,2023-03-02,8491,6080.65,Bank Transfer,Refunded
18954,2023-06-19,7493,7313.48,Card,Success
18955,2025-08-11,3331,2338.92,COD,Success
18956,2024-03-29,12917,4148.41,Wallet,Refunded
18957,2023-10-17,13421,3691.84,COD,Failed
18958,2023-04-23,10712,22.97,Card,Failed
18959,2023-12-30,9250,5781.58,Wallet,Refunded
18960,2025-08-06,17074,9098.33,Card,Failed
18961,2023-03-27,5494,90.45,Bank Transfer,Failed
18962,2025-10-28,3421,7155.52,Wallet,Refunded
18963,2024-05-21,2720,4109.1,Bank Transfer,Refunded
18964,2023-07-16,2213,3559.27,Card,Refunded
18965,2025-01-09,2053,2555.26,Card,Success
18966,2025-01-02,4472,7808.18,Card,Failed
18967,2025-08-27,18341,3712.71,COD,Failed
18968,2024-09-18,19687,4115.75,Bank Transfer,Refunded
18969,2024-06-03,2681,1470.26,COD,Success
18970,2024-12-05,10080,8119.63,Bank Transfer,Refunded
18971,2025-03-28,4168,4356.76,Card,Failed
18972,2025-01-02,3694,9170.71,Card,Success
18973,2025-06-15,9208,7665.65,Card,Refunded
18974,2025-03-22,2806,9823.66,Bank Transfer,Success
18975,2022-12-17,5405,1282.74,COD,Failed
18976,2025-02-13,3246,1031.9,Card,Refunded
18977,2023-10-22,15320,825.55,COD,Failed
18978,2024-01-17,7821,4788.91,COD,Failed
18979,2025-11-29,16867,5405.74,Bank Transfer,Success
18980,2025-05-01,9621,8297.07,Wallet,Success
18981,2022-12-18,14990,7206.62,COD,Failed
18982,2024-10-17,16131,6613.56,COD,Failed
18983,2023-02-11,15952,3438.3,Bank Transfer,Failed
18984,2024-01-30,17039,1265.79,Card,Success
18985,2023-03-14,6137,6294.93,Card,Success
18986,2023-02-06,18885,637.52,COD,Success
18987,2023-07-27,255,7624.01,Wallet,Failed
18988,2024-07-04,5667,2936.28,Wallet,Refunded
18989,2025-06-05,16962,9827.87,COD,Refunded
18990,2024-08-27,14130,1154.86,COD,Refunded
18991,2025-07-03,9230,9490.1,Wallet,Success
18992,2025-04-23,6992,53.13,COD,Failed
18993,2023-11-08,7338,290.88,Bank Transfer,Success
18994,2025-10-07,2306,9308.96,COD,Refunded
18995,2024-02-23,16014,7508.18,COD,Failed
18996,2024-05-01,12077,3487.23,COD,Success
18997,2025-08-16,8465,665.66,Card,Refunded
18998,2025-08-06,10421,881.31,Wallet,Refunded
18999,2025-07-09,18475,8128.61,Card,Refunded
19000,2024-09-05,4280,2931.81,Card,Success
19001,2023-08-09,10054,4193.45,COD,Refunded
19002,2025-06-23,19516,8475.67,Bank Transfer,Failed
19003,2025-03-05,19065,9230.51,Wallet,Success
19004,2025-09-09,17759,6464.93,Wallet,Failed
19005,2023-12-28,19465,4345.11,Bank Transfer,Failed
19006,2025-10-30,6411,1548.27,COD,Refunded
19007,2023-12-30,6071,8302.27,COD,Success
19008,2023-01-17,9253,9037.79,Wallet,Failed
19009,2023-09-10,2235,1168.59,Card,Refunded
19010,2023-07-28,9867,2115.59,COD,Success
19011,2023-06-06,7004,9848.52,COD,Success
19012,2024-11-19,1420,1975.82,Wallet,Refunded
19013,2025-11-02,11594,3749.23,COD,Failed
19014,2024-04-07,5206,2489.17,COD,Refunded
19015,2023-03-08,7211,9389.04,Wallet,Refunded
19016,2024-03-29,3442,7626.67,Wallet,Failed
19017,2023-05-25,17905,463.67,COD,Success
19018,2023-04-05,9520,5634.0,Bank Transfer,Refunded
19019,2025-01-13,9862,8182.74,Bank Transfer,Refunded
19020,2024-09-07,16428,1486.27,Card,Success
19021,2024-05-31,1237,5244.6,Card,Refunded
19022,2023-06-30,9013,9131.37,Card,Refunded
19023,2024-02-22,2034,2703.66,Card,Success
19024,2025-08-20,10799,2670.03,Bank Transfer,Success
19025,2023-01-01,19610,7203.14,Wallet,Success
19026,2025-10-04,8010,4167.75,Wallet,Success
19027,2024-06-09,16644,6279.49,Card,Failed
19028,2025-02-24,18262,6305.43,Bank Transfer,Success
19029,2024-09-19,14732,1205.83,Card,Refunded
19030,2025-11-18,5600,438.79,Wallet,Refunded
19031,2024-06-18,14438,3515.26,COD,Failed
19032,2023-12-20,6048,2705.61,Bank Transfer,Success
19033,2023-07-07,14719,5459.11,COD,Success
19034,2023-04-16,10138,2051.99,Wallet,Success
19035,2024-01-16,15399,48.89,Card,Failed
19036,2024-07-30,10867,8799.86,Bank Transfer,Success
19037,2024-01-08,14654,3130.96,Wallet,Failed
19038,2024-10-22,11647,2455.9,COD,Failed
19039,2023-05-25,18640,5629.6,Bank Transfer,Refunded
19040,2024-11-26,11697,1629.99,Wallet,Failed
19041,2023-11-17,1634,6727.93,Card,Refunded
19042,2025-08-26,9117,3942.58,Wallet,Refunded
19043,2025-10-21,12915,7351.09,Wallet,Success
19044,2023-08-06,9921,2989.05,Wallet,Refunded
19045,2024-10-14,8259,6173.41,COD,Refunded
19046,2025-03-19,18640,5911.55,Wallet,Refunded
19047,2025-01-21,6613,5064.57,Card,Success
19048,2025-05-01,2571,3800.31,Bank Transfer,Refunded
19049,2024-06-08,6795,4955.41,Card,Failed
19050,2025-01-02,19242,5374.14,COD,Success
19051,2023-01-12,5598,7324.45,Bank Transfer,Failed
19052,2025-09-15,11477,264.34,Wallet,Failed
19053,2024-03-30,15019,4048.97,Wallet,Failed
19054,2024-06-13,1713,3190.18,Card,Failed
19055,2024-07-14,6630,6958.42,Bank Transfer,Refunded
19056,2024-02-10,15125,5464.32,Card,Success
19057,2023-11-23,569,5724.7,Wallet,Refunded
19058,2025-03-07,14818,3603.24,Bank Transfer,Failed
19059,2024-09-22,10326,7068.76,Bank Transfer,Failed
19060,2025-08-28,2230,9369.02,Card,Failed
19061,2024-07-12,16618,3402.97,Wallet,Success
19062,2023-05-09,2349,6769.78,Card,Refunded
19063,2024-08-07,1482,9583.57,Wallet,Success
19064,2024-04-09,8228,2667.5,Card,Success
19065,2023-05-18,13122,1275.98,Wallet,Success
19066,2024-06-09,9307,7088.1,Wallet,Refunded
19067,2023-03-03,14532,3838.24,COD,Success
19068,2024-03-15,3602,233.76,COD,Failed
19069,2025-09-14,10183,3313.28,Card,Success
19070,2023-06-04,13912,3776.08,COD,Failed
19071,2024-09-25,8494,416.75,Bank Transfer,Failed
19072,2024-07-01,6535,1358.03,Card,Refunded
19073,2025-04-12,4536,1629.43,Wallet,Success
19074,2023-07-19,747,930.92,COD,Refunded
19075,2023-11-11,976,5744.01,Bank Transfer,Refunded
19076,2025-04-25,1953,4120.96,Card,Success
19077,2024-05-30,14532,6253.83,Wallet,Refunded
19078,2023-05-25,15974,1885.63,Bank Transfer,Success
19079,2025-01-18,17673,9518.32,COD,Failed
19080,2023-06-16,64,3393.99,COD,Refunded
19081,2025-03-18,653,1216.92,Wallet,Success
19082,2025-03-21,12768,7217.54,Wallet,Refunded
19083,2023-07-01,16051,809.49,Bank Transfer,Success
19084,2023-11-28,683,1242.34,Wallet,Refunded
19085,2023-03-06,5004,1360.34,Card,Success
19086,2024-09-26,9693,8591.17,Bank Transfer,Success
19087,2024-12-07,5008,886.08,COD,Failed
19088,2025-11-09,14160,9249.11,COD,Success
19089,2024-08-08,14957,1793.53,COD,Failed
19090,2025-05-20,9856,6226.94,Card,Refunded
19091,2024-01-22,6044,1065.34,Bank Transfer,Refunded
19092,2024-12-01,3278,3202.68,Wallet,Refunded
19093,2023-12-06,4164,5849.38,Bank Transfer,Failed
19094,2025-02-07,16596,2071.5,Card,Failed
19095,2023-09-09,18391,1420.48,Wallet,Failed
19096,2024-08-12,17857,1183.25,Wallet,Failed
19097,2023-02-06,736,1281.59,Wallet,Success
19098,2025-09-07,9290,316.29,Wallet,Success
19099,2025-03-05,16867,2921.85,COD,Failed
19100,2025-01-30,9005,1963.68,Wallet,Refunded
19101,2024-02-19,18528,1750.03,Bank Transfer,Failed
19102,2024-09-29,623,9771.47,COD,Failed
19103,2023-07-17,18867,6242.95,COD,Failed
19104,2023-07-11,14526,7550.96,Bank Transfer,Success
19105,2024-01-24,14116,8222.88,COD,Failed
19106,2025-05-21,1225,9088.02,COD,Failed
19107,2024-11-06,1704,4807.62,Bank Transfer,Refunded
19108,2024-01-01,10257,9594.37,COD,Success
19109,2023-10-11,6100,3724.85,Card,Success
19110,2025-02-14,13071,7273.16,Wallet,Success
19111,2023-04-30,9070,3773.54,Card,Failed
19112,2023-11-21,19645,9154.69,Wallet,Refunded
19113,2023-03-07,3050,5785.97,Card,Success
19114,2023-01-05,15754,6767.72,Wallet,Success
19115,2025-05-06,9548,9383.25,Bank Transfer,Success
19116,2023-06-28,11091,2451.19,COD,Failed
19117,2023-04-04,8747,4868.43,COD,Failed
19118,2024-12-14,17772,6480.54,Wallet,Failed
19119,2025-01-01,6,5116.56,Card,Success
19120,2024-03-22,4976,8671.47,COD,Failed
19121,2024-12-26,13579,7805.18,Card,Refunded
19122,2023-11-12,9148,1202.17,Wallet,Refunded
19123,2024-09-01,6780,1144.61,Card,Refunded
19124,2024-07-17,13241,8130.15,Card,Refunded
19125,2025-04-19,14576,4677.02,COD,Failed
19126,2022-12-21,1392,9723.48,COD,Failed
19127,2024-08-11,17899,1371.0,Bank Transfer,Refunded
19128,2025-03-07,6063,6630.74,Bank Transfer,Failed
19129,2023-08-30,10761,5462.11,Wallet,Success
19130,2023-12-02,18487,8829.15,Card,Success
19131,2025-08-31,1511,3977.52,Wallet,Failed
19132,2024-10-04,18019,3058.74,Bank Transfer,Success
19133,2025-04-30,14013,1170.66,Card,Refunded
19134,2023-04-10,57,6869.53,Bank Transfer,Refunded
19135,2025-01-04,3077,4760.55,Wallet,Refunded
19136,2023-12-03,3383,2543.41,COD,Failed
19137,2025-10-13,1075,2326.95,Card,Success
19138,2024-10-10,15335,3546.43,COD,Failed
19139,2023-01-02,18467,1596.64,COD,Success
19140,2025-04-15,5206,1040.6,Bank Transfer,Success
19141,2023-08-31,5936,7866.84,COD,Failed
19142,2024-06-23,4029,9233.56,Bank Transfer,Refunded
19143,2023-06-20,5937,6820.1,Card,Failed
19144,2023-03-05,14601,2095.9,Card,Success
19145,2025-07-31,11166,9999.95,Card,Failed
19146,2024-02-23,19297,3020.14,Card,Success
19147,2025-08-25,16005,1917.28,COD,Success
19148,2024-01-22,492,6333.68,COD,Success
19149,2025-06-07,16250,7025.08,Bank Transfer,Refunded
19150,2025-01-31,18603,3710.99,COD,Refunded
19151,2025-09-10,1677,8038.47,Wallet,Failed
19152,2023-01-24,2193,6835.4,Bank Transfer,Failed
19153,2024-04-28,4869,6539.33,Bank Transfer,Failed
