shipment_id,shipped_date,order_id,delivered_date,delivery_days,shipment_status
9254,2023-05-14,2706,2023-05-22,8,Delivered
9255,2023-12-14,11738,2023-12-15,1,In Transit
9256,2023-08-29,13317,2023-09-04,6,In Transit
9257,2025-07-01,366,2025-07-09,8,In Transit
9258,2023-02-26,10404,2023-03-04,6,In Transit
9259,2023-01-04,8181,2023-01-13,9,In Transit
9260,2025-10-20,2707,2025-10-23,3,Delivered
9261,2024-05-30,1906,2024-05-31,1,Cancelled
9262,2024-06-01,6700,2024-06-08,7,In Transit
9263,2023-01-04,3358,2023-01-05,1,Delivered
9264,2023-02-11,4333,2023-02-13,2,Cancelled
9265,2025-01-11,11784,2025-01-13,2,In Transit
9266,2023-03-07,9536,2023-03-12,5,In Transit
9267,2024-03-30,1660,2024-04-03,4,In Transit
9268,2024-05-04,10516,2024-05-13,9,Delivered
9269,2023-08-10,12115,2023-08-11,1,Cancelled
9270,2023-12-02,9635,2023-12-04,2,Delivered
9271,2025-01-02,19342,2025-01-03,1,Delivered
9272,2023-04-08,11278,2023-04-15,7,Delivered
9273,2024-09-03,7566,2024-09-08,5,In Transit
9274,2025-03-15,13054,2025-03-18,3,In Transit
9275,2023-03-22,2788,2023-03-30,8,Delivered
9276,2025-06-09,6167,2025-06-13,4,In Transit
9277,2022-12-15,14696,2022-12-23,8,Delivered
9278,2023-07-14,7382,2023-07-21,7,Delivered
9279,2024-01-17,8870,2024-01-20,3,Delivered
9280,2025-07-17,7866,2025-07-19,2,Delivered
9281,2023-05-12,15161,2023-05-18,6,In Transit
9282,2025-08-31,120,2025-09-07,7,Delivered
9283,2023-06-23,18077,2023-06-24,1,Delivered
9284,2023-01-07,13704,2023-01-09,2,Cancelled
9285,2023-06-07,15911,2023-06-12,5,In Transit
9286,2023-11-18,19414,2023-11-24,6,Cancelled
9287,2025-09-13,5557,2025-09-15,2,In Transit
9288,2025-10-21,14987,2025-10-24,3,Delivered
9289,2023-07-23,8359,2023-07-27,4,Cancelled
9290,2023-11-03,14458,2023-11-04,1,In Transit
9291,2025-02-28,2957,2025-03-09,9,Cancelled
9292,2023-02-19,18668,2023-02-23,4,Delivered
9293,2023-10-15,9214,2023-10-23,8,Delivered
9294,2024-05-05,18137,2024-05-06,1,In Transit
9295,2024-10-18,9593,2024-10-19,1,Delivered
9296,2025-07-29,17639,2025-07-31,2,In Transit
9297,2023-11-17,7606,2023-11-19,2,In Transit
9298,2023-11-22,1858,2023-11-26,4,Cancelled
9299,2023-11-08,16267,2023-11-16,8,Delivered
9300,2024-09-29,12332,2024-10-03,4,In Transit
9301,2025-05-06,19363,2025-05-08,2,In Transit
9302,2023-10-11,14660,2023-10-12,1,Delivered
9303,2023-07-08,18297,2023-07-12,4,Delivered
9304,2025-07-11,10358,2025-07-18,7,Cancelled
9305,2023-02-15,15515,2023-02-23,8,In Transit
9306,2024-10-18,18881,2024-10-23,5,Cancelled
9307,2025-03-13,12577,2025-03-16,3,Cancelled
9308,2023-05-09,8491,2023-05-17,8,Delivered
9309,2024-12-23,6584,2024-12-30,7,Delivered
9310,2025-08-09,16146,2025-08-18,9,Cancelled
9311,2024-07-05,8505,2024-07-09,4,Cancelled
9312,2023-08-08,15248,2023-08-17,9,In Transit
9313,2025-06-12,4225,2025-06-13,1,Delivered
9314,2023-11-14,3794,2023-11-20,6,Delivered
9315,2025-04-22,1257,2025-04-29,7,Delivered
9316,2024-11-16,11516,2024-11-24,8,In Transit
9317,2024-09-04,16147,2024-09-05,1,In Transit
9318,2024-11-19,16778,2024-11-27,8,Delivered
9319,2024-10-06,19201,2024-10-11,5,Delivered
9320,2023-09-04,10735,2023-09-09,5,Cancelled
9321,2025-07-08,5477,2025-07-14,6,Delivered
9322,2025-08-15,4981,2025-08-16,1,In Transit
9323,2023-11-05,4148,2023-11-07,2,Cancelled
9324,2025-05-25,828,2025-06-02,8,In Transit
9325,2025-10-08,10187,2025-10-09,1,In Transit
9326,2024-10-21,16337,2024-10-23,2,In Transit
9327,2024-06-28,8852,2024-07-06,8,Cancelled
9328,2025-11-10,19367,2025-11-12,2,Cancelled
9329,2024-08-01,3274,2024-08-06,5,In Transit
9330,2025-09-27,15282,2025-10-01,4,Delivered
9331,2025-05-29,726,2025-06-05,7,Cancelled
9332,2025-10-16,19223,2025-10-17,1,In Transit
9333,2025-02-08,9485,2025-02-16,8,In Transit
9334,2023-04-11,9390,2023-04-19,8,Cancelled
9335,2024-07-07,9115,2024-07-11,4,Delivered
9336,2025-05-02,15223,2025-05-10,8,Delivered
9337,2024-07-07,18342,2024-07-08,1,Cancelled
9338,2023-09-22,8001,2023-09-27,5,Cancelled
9339,2024-09-20,10462,2024-09-27,7,Delivered
9340,2023-03-19,18019,2023-03-23,4,Cancelled
9341,2024-07-28,4358,2024-07-30,2,Delivered
9342,2025-02-05,16450,2025-02-07,2,Cancelled
9343,2024-05-14,7433,2024-05-19,5,Delivered
9344,2025-08-24,2223,2025-09-02,9,In Transit
9345,2024-06-09,17850,2024-06-10,1,Delivered
9346,2023-02-23,6261,2023-02-27,4,Cancelled
9347,2025-09-23,17410,2025-09-27,4,Delivered
9348,2025-09-27,3957,2025-10-04,7,Delivered
9349,2023-05-18,5375,2023-05-25,7,In Transit
9350,2024-04-14,6828,2024-04-16,2,In Transit
9351,2023-06-23,3124,2023-06-28,5,Cancelled
9352,2024-09-21,19534,2024-09-29,8,Delivered
9353,2023-07-15,6093,2023-07-19,4,Cancelled
9354,2023-11-04,4731,2023-11-06,2,Cancelled
9355,2024-06-25,7647,2024-06-30,5,Cancelled
9356,2024-09-14,12042,2024-09-16,2,Cancelled
9357,2025-08-16,3349,2025-08-23,7,Cancelled
9358,2024-10-29,8430,2024-11-02,4,Delivered
9359,2023-06-21,10662,2023-06-26,5,Cancelled
9360,2025-11-05,9487,2025-11-10,5,Cancelled
9361,2024-12-25,3096,2025-01-02,8,Delivered
9362,2024-02-08,13470,2024-02-11,3,Delivered
9363,2024-11-18,13466,2024-11-25,7,Cancelled
9364,2025-04-14,4967,2025-04-19,5,Cancelled
9365,2025-06-14,1167,2025-06-21,7,In Transit
9366,2023-03-15,5657,2023-03-17,2,Delivered
9367,2023-09-01,9250,2023-09-06,5,Delivered
9368,2024-04-07,2629,2024-04-10,3,Delivered
9369,2025-10-01,10823,2025-10-08,7,Delivered
9370,2025-08-21,11625,2025-08-28,7,Delivered
9371,2025-05-07,18490,2025-05-13,6,Cancelled
9372,2022-12-26,6933,2022-12-30,4,Cancelled
9373,2025-06-10,16022,2025-06-16,6,Cancelled
9374,2024-06-18,16025,2024-06-23,5,Delivered
9375,2023-07-11,9915,2023-07-20,9,Delivered
9376,2023-11-04,18342,2023-11-05,1,In Transit
9377,2023-12-02,19385,2023-12-10,8,Delivered
9378,2025-05-30,5522,2025-06-03,4,Delivered
9379,2024-05-26,9828,2024-06-04,9,In Transit
9380,2022-12-18,3200,2022-12-26,8,Delivered
9381,2025-11-15,12505,2025-11-19,4,Delivered
9382,2025-04-07,8209,2025-04-13,6,Cancelled
9383,2025-11-21,17229,2025-11-28,7,In Transit
9384,2024-04-20,15904,2024-04-26,6,Cancelled
9385,2025-09-08,17111,2025-09-13,5,Delivered
9386,2025-08-01,2580,2025-08-02,1,Delivered
9387,2024-04-05,2697,2024-04-13,8,Delivered
9388,2024-07-02,396,2024-07-07,5,In Transit
9389,2024-01-11,19664,2024-01-18,7,Delivered
9390,2023-04-17,13459,2023-04-26,9,In Transit
9391,2023-02-09,16838,2023-02-15,6,Delivered
9392,2024-10-11,16657,2024-10-15,4,In Transit
9393,2023-02-28,12036,2023-03-07,7,In Transit
9394,2025-05-30,10127,2025-05-31,1,In Transit
9395,2023-01-29,14600,2023-01-31,2,Delivered
9396,2023-12-18,13167,2023-12-22,4,Cancelled
9397,2024-07-13,12489,2024-07-17,4,Delivered
9398,2024-07-08,18345,2024-07-17,9,In Transit
9399,2023-09-06,3757,2023-09-11,5,Delivered
9400,2023-03-09,8052,2023-03-11,2,Cancelled
9401,2025-06-13,3185,2025-06-19,6,Cancelled
9402,2025-04-05,13312,2025-04-11,6,In Transit
9403,2024-04-26,10263,2024-05-05,9,Cancelled
9404,2025-11-28,1421,2025-12-07,9,Delivered
9405,2024-04-17,13237,2024-04-23,6,Cancelled
9406,2024-09-12,16848,2024-09-15,3,Delivered
9407,2025-07-25,17644,2025-07-28,3,Cancelled
9408,2025-10-15,11486,2025-10-24,9,Cancelled
9409,2025-01-11,10940,2025-01-12,1,Cancelled
9410,2023-12-23,10118,2023-12-29,6,In Transit
9411,2025-07-11,19288,2025-07-18,7,In Transit
9412,2025-08-27,11993,2025-09-03,7,Cancelled
9413,2025-06-21,4773,2025-06-29,8,Delivered
9414,2025-04-01,9419,2025-04-04,3,In Transit
9415,2025-04-06,7278,2025-04-12,6,In Transit
9416,2023-09-15,1176,2023-09-20,5,Delivered
9417,2025-07-29,14650,2025-08-02,4,In Transit
9418,2023-02-19,13762,2023-02-21,2,Cancelled
9419,2023-09-24,4813,2023-10-02,8,Cancelled
9420,2023-09-29,15469,2023-10-05,6,In Transit
9421,2023-01-07,15681,2023-01-15,8,Delivered
9422,2024-06-18,17062,2024-06-27,9,In Transit
9423,2025-06-04,17453,2025-06-06,2,In Transit
9424,2023-11-18,12663,2023-11-24,6,Cancelled
9425,2025-11-22,5552,2025-11-25,3,In Transit
9426,2025-06-20,6484,2025-06-24,4,Cancelled
9427,2024-10-20,12516,2024-10-26,6,Cancelled
9428,2024-11-21,15157,2024-11-23,2,Delivered
9429,2022-12-16,6591,2022-12-23,7,Cancelled
9430,2024-01-11,8312,2024-01-19,8,In Transit
9431,2024-03-21,18260,2024-03-26,5,Cancelled
9432,2025-01-20,4559,2025-01-23,3,In Transit
9433,2025-02-25,3626,2025-03-06,9,Cancelled
9434,2024-11-30,19753,2024-12-07,7,In Transit
9435,2023-10-29,8605,2023-11-05,7,Cancelled
9436,2025-08-06,15748,2025-08-15,9,Delivered
9437,2025-11-15,13511,2025-11-19,4,Delivered
9438,2022-12-14,12598,2022-12-22,8,Cancelled
9439,2024-10-12,7174,2024-10-16,4,In Transit
9440,2025-09-27,18017,2025-09-28,1,Cancelled
9441,2023-08-26,10971,2023-09-04,9,Cancelled
9442,2024-07-26,12510,2024-08-04,9,Cancelled
9443,2024-01-13,932,2024-01-15,2,Delivered
9444,2024-05-22,7337,2024-05-29,7,In Transit
9445,2023-12-04,865,2023-12-09,5,Delivered
9446,2025-04-23,18015,2025-04-28,5,In Transit
9447,2024-04-22,6932,2024-04-27,5,In Transit
9448,2025-05-30,14295,2025-05-31,1,In Transit
9449,2022-12-17,9473,2022-12-24,7,Cancelled
9450,2025-03-25,6913,2025-03-31,6,In Transit
9451,2023-01-20,5728,2023-01-28,8,Cancelled
9452,2024-10-24,9361,2024-10-27,3,Delivered
9453,2025-11-01,12791,2025-11-06,5,Cancelled
9454,2024-06-17,17639,2024-06-23,6,In Transit
9455,2023-06-22,11834,2023-06-23,1,Delivered
9456,2024-06-21,18337,2024-06-30,9,Cancelled
9457,2025-07-09,5919,2025-07-11,2,Cancelled
9458,2023-01-09,17337,2023-01-12,3,Cancelled
9459,2025-08-28,3788,2025-09-06,9,Cancelled
9460,2024-03-06,19566,2024-03-10,4,Cancelled
9461,2023-04-28,8698,2023-05-02,4,Delivered
9462,2025-04-07,1379,2025-04-13,6,Cancelled
9463,2025-01-02,8145,2025-01-05,3,Cancelled
9464,2024-02-03,17962,2024-02-11,8,In Transit
9465,2025-05-15,9713,2025-05-20,5,Cancelled
9466,2025-01-09,12153,2025-01-11,2,In Transit
9467,2023-04-29,14696,2023-05-07,8,Cancelled
9468,2024-01-27,17759,2024-01-31,4,Delivered
9469,2025-02-12,7294,2025-02-19,7,In Transit
9470,2024-08-05,6865,2024-08-13,8,Delivered
9471,2023-12-08,13510,2023-12-15,7,Delivered
9472,2025-09-07,5363,2025-09-15,8,Delivered
9473,2023-01-11,8780,2023-01-19,8,In Transit
9474,2023-06-28,11093,2023-07-03,5,In Transit
9475,2023-10-08,14088,2023-10-11,3,Delivered
9476,2023-06-29,509,2023-07-05,6,Delivered
9477,2023-07-13,1046,2023-07-16,3,In Transit
9478,2025-07-12,8131,2025-07-20,8,In Transit
9479,2024-02-16,2896,2024-02-20,4,In Transit
9480,2025-07-23,13124,2025-07-30,7,Delivered
9481,2023-06-09,6424,2023-06-13,4,Delivered
9482,2025-03-15,17615,2025-03-22,7,Delivered
9483,2023-05-29,1495,2023-06-07,9,Cancelled
9484,2024-04-23,8843,2024-05-01,8,In Transit
9485,2023-01-17,4093,2023-01-22,5,Cancelled
9486,2024-11-26,12951,2024-12-05,9,Delivered
9487,2024-01-05,2740,2024-01-06,1,Cancelled
9488,2024-04-21,7208,2024-04-24,3,Cancelled
9489,2024-10-13,13208,2024-10-18,5,In Transit
9490,2025-08-14,13083,2025-08-20,6,Cancelled
9491,2025-01-18,9959,2025-01-23,5,Delivered
9492,2024-05-16,9481,2024-05-23,7,Cancelled
9493,2025-08-04,7259,2025-08-06,2,In Transit
9494,2025-04-14,5152,2025-04-21,7,Delivered
9495,2022-12-29,13245,2023-01-02,4,Delivered
9496,2024-04-05,5601,2024-04-11,6,In Transit
9497,2023-04-25,6106,2023-05-01,6,In Transit
9498,2023-09-22,7029,2023-09-29,7,In Transit
9499,2025-07-31,14557,2025-08-05,5,Delivered
9500,2024-09-08,13938,2024-09-15,7,Cancelled
9501,2025-07-29,19855,2025-08-05,7,Cancelled
9502,2023-07-16,11898,2023-07-25,9,Delivered
9503,2024-04-24,14335,2024-04-30,6,Delivered
9504,2023-08-14,14022,2023-08-20,6,In Transit
9505,2023-10-19,12306,2023-10-23,4,Cancelled
9506,2025-07-07,15121,2025-07-13,6,Cancelled
9507,2024-07-30,18477,2024-08-07,8,Delivered
9508,2024-06-15,18935,2024-06-21,6,In Transit
9509,2025-07-29,4613,2025-07-31,2,Delivered
9510,2023-06-02,113,2023-06-04,2,In Transit
9511,2023-07-25,7929,2023-08-03,9,In Transit
9512,2023-11-22,15373,2023-11-23,1,In Transit
9513,2023-04-28,16333,2023-05-05,7,In Transit
9514,2023-06-18,5993,2023-06-27,9,Cancelled
9515,2023-12-21,1313,2023-12-29,8,In Transit
9516,2025-05-19,10144,2025-05-26,7,Cancelled
9517,2023-12-08,19633,2023-12-15,7,Cancelled
9518,2025-02-04,5358,2025-02-07,3,In Transit
9519,2024-06-11,19024,2024-06-14,3,Delivered
9520,2025-12-02,16740,2025-12-09,7,In Transit
9521,2025-02-20,13480,2025-02-26,6,Delivered
9522,2025-10-17,5335,2025-10-21,4,In Transit
9523,2023-08-06,19252,2023-08-12,6,Cancelled
9524,2024-03-16,19328,2024-03-17,1,In Transit
9525,2024-06-13,9708,2024-06-17,4,In Transit
9526,2025-09-12,13257,2025-09-18,6,In Transit
9527,2023-03-09,5138,2023-03-18,9,Delivered
9528,2025-09-10,6344,2025-09-18,8,In Transit
9529,2023-07-10,13083,2023-07-12,2,Cancelled
9530,2025-04-23,7712,2025-04-27,4,Delivered
9531,2024-01-23,19440,2024-02-01,9,Delivered
9532,2023-09-09,1162,2023-09-11,2,In Transit
9533,2023-01-20,5172,2023-01-24,4,Delivered
9534,2025-03-19,5990,2025-03-25,6,In Transit
9535,2025-03-11,15632,2025-03-14,3,In Transit
9536,2025-07-20,17695,2025-07-21,1,In Transit
9537,2024-08-29,3102,2024-09-06,8,Cancelled
9538,2023-09-10,19534,2023-09-16,6,Delivered
9539,2023-12-19,1119,2023-12-20,1,In Transit
9540,2024-06-30,17667,2024-07-09,9,Cancelled
9541,2024-06-05,626,2024-06-14,9,Cancelled
9542,2025-03-14,19854,2025-03-15,1,Cancelled
9543,2025-02-03,12969,2025-02-10,7,In Transit
9544,2025-06-06,9298,2025-06-12,6,Cancelled
9545,2024-11-04,2852,2024-11-09,5,In Transit
9546,2025-02-01,13256,2025-02-06,5,Cancelled
9547,2023-08-05,17096,2023-08-08,3,In Transit
9548,2025-05-02,11639,2025-05-08,6,Delivered
9549,2023-03-19,2729,2023-03-20,1,Delivered
9550,2024-05-31,16883,2024-06-08,8,In Transit
9551,2023-04-16,7063,2023-04-17,1,Cancelled
9552,2025-05-15,17020,2025-05-16,1,Cancelled
9553,2025-06-11,14974,2025-06-15,4,In Transit
9554,2025-11-17,11756,2025-11-18,1,In Transit
9555,2025-04-09,17882,2025-04-12,3,Delivered
9556,2024-01-19,7559,2024-01-25,6,Delivered
9557,2025-05-01,11086,2025-05-04,3,Cancelled
9558,2023-10-24,2980,2023-10-30,6,Delivered
9559,2024-01-17,19326,2024-01-26,9,Delivered
9560,2025-05-08,11744,2025-05-12,4,Delivered
9561,2023-04-25,11727,2023-05-02,7,Delivered
9562,2025-10-28,7523,2025-10-31,3,Cancelled
9563,2023-06-10,17031,2023-06-13,3,Cancelled
9564,2024-10-20,12201,2024-10-22,2,In Transit
9565,2024-02-02,14569,2024-02-09,7,Cancelled
9566,2024-06-25,17766,2024-07-01,6,Cancelled
9567,2024-10-12,13121,2024-10-19,7,Delivered
9568,2025-02-22,14024,2025-03-03,9,Cancelled
9569,2024-04-25,15995,2024-05-04,9,Cancelled
9570,2025-09-04,2130,2025-09-06,2,Delivered
9571,2025-02-17,7450,2025-02-23,6,Delivered
9572,2023-11-10,18466,2023-11-11,1,In Transit
9573,2024-01-03,11666,2024-01-05,2,Cancelled
9574,2025-09-26,5206,2025-09-28,2,In Transit
9575,2023-10-21,19660,2023-10-23,2,Cancelled
9576,2024-09-01,9866,2024-09-06,5,Delivered
9577,2023-01-03,14446,2023-01-11,8,Cancelled
9578,2023-12-19,7590,2023-12-22,3,In Transit
9579,2023-10-18,15221,2023-10-27,9,In Transit
9580,2023-05-25,5734,2023-05-29,4,Delivered
9581,2024-01-01,1624,2024-01-06,5,Delivered
9582,2025-03-22,7689,2025-03-27,5,Cancelled
9583,2024-08-24,15577,2024-08-26,2,In Transit
9584,2025-09-16,4820,2025-09-20,4,In Transit
9585,2024-09-19,17237,2024-09-25,6,Cancelled
9586,2024-02-09,10892,2024-02-18,9,Delivered
9587,2023-02-11,5921,2023-02-16,5,In Transit
9588,2024-12-13,18165,2024-12-21,8,In Transit
9589,2025-10-07,17306,2025-10-15,8,Delivered
9590,2025-02-12,10744,2025-02-17,5,Cancelled
9591,2023-06-10,10602,2023-06-15,5,In Transit
9592,2024-09-18,15987,2024-09-20,2,In Transit
9593,2025-09-26,16510,2025-10-03,7,Cancelled
9594,2023-08-26,9872,2023-09-01,6,Cancelled
9595,2025-01-21,5653,2025-01-22,1,Delivered
9596,2025-02-11,11875,2025-02-19,8,Delivered
9597,2024-10-21,18745,2024-10-22,1,Cancelled
9598,2025-01-14,11789,2025-01-18,4,Delivered
9599,2023-07-07,17698,2023-07-16,9,In Transit
9600,2023-12-27,15267,2023-12-31,4,In Transit
9601,2025-01-31,12697,2025-02-06,6,Cancelled
9602,2025-02-24,5221,2025-02-25,1,Delivered
9603,2023-07-07,18469,2023-07-13,6,Delivered
9604,2025-03-07,15431,2025-03-16,9,Cancelled
9605,2022-12-29,12690,2023-01-06,8,Delivered
9606,2024-01-17,10942,2024-01-26,9,Cancelled
9607,2024-09-03,447,2024-09-07,4,Delivered
9608,2023-11-04,7149,2023-11-08,4,Delivered
9609,2024-02-25,988,2024-02-28,3,Delivered
9610,2023-01-07,8983,2023-01-15,8,Delivered
9611,2024-10-25,16880,2024-11-02,8,Delivered
9612,2023-02-02,14813,2023-02-03,1,Cancelled
9613,2023-01-22,11737,2023-01-27,5,In Transit
9614,2023-05-09,120,2023-05-16,7,Delivered
9615,2024-10-18,16235,2024-10-19,1,In Transit
9616,2024-11-26,429,2024-12-02,6,In Transit
9617,2022-12-19,7510,2022-12-28,9,Delivered
9618,2023-01-10,4519,2023-01-18,8,In Transit
9619,2023-09-10,19990,2023-09-16,6,Cancelled
9620,2023-01-25,3645,2023-01-27,2,In Transit
9621,2023-12-01,9977,2023-12-10,9,Delivered
9622,2023-10-19,17030,2023-10-20,1,In Transit
9623,2024-08-25,2580,2024-09-02,8,Cancelled
9624,2025-09-03,2788,2025-09-12,9,In Transit
9625,2024-10-18,16076,2024-10-23,5,Delivered
9626,2024-10-04,11794,2024-10-09,5,Delivered
9627,2024-07-22,6030,2024-07-30,8,Cancelled
9628,2024-11-18,10249,2024-11-21,3,Cancelled
9629,2025-02-06,2652,2025-02-09,3,Cancelled
9630,2025-08-13,11879,2025-08-16,3,In Transit
9631,2025-04-23,676,2025-05-01,8,Delivered
9632,2023-12-23,5334,2023-12-31,8,Delivered
9633,2025-11-05,1968,2025-11-10,5,Cancelled
9634,2025-03-19,17848,2025-03-21,2,Delivered
9635,2024-03-22,15894,2024-03-30,8,In Transit
9636,2025-07-26,11030,2025-08-02,7,Delivered
9637,2025-02-10,12300,2025-02-19,9,Delivered
9638,2023-07-26,5969,2023-07-30,4,Delivered
9639,2025-06-27,16741,2025-07-03,6,Delivered
9640,2025-03-18,6968,2025-03-23,5,Delivered
9641,2024-04-08,17496,2024-04-15,7,In Transit
9642,2024-01-03,1574,2024-01-12,9,Delivered
9643,2025-09-11,1867,2025-09-20,9,Delivered
9644,2024-05-26,2893,2024-05-29,3,Delivered
9645,2025-02-16,4598,2025-02-25,9,In Transit
9646,2025-08-21,16316,2025-08-23,2,In Transit
9647,2023-10-17,18911,2023-10-24,7,Delivered
9648,2022-12-14,19935,2022-12-15,1,Cancelled
9649,2025-07-16,15272,2025-07-23,7,Delivered
9650,2023-12-15,17989,2023-12-22,7,Cancelled
9651,2024-03-30,5586,2024-04-08,9,Delivered
9652,2025-07-28,3483,2025-07-31,3,In Transit
9653,2025-10-07,6819,2025-10-14,7,Delivered
9654,2024-03-25,72,2024-03-26,1,Delivered
9655,2024-12-27,18376,2025-01-02,6,Cancelled
9656,2023-09-16,16297,2023-09-18,2,Delivered
9657,2024-07-15,14106,2024-07-21,6,Delivered
9658,2025-01-12,4394,2025-01-15,3,Cancelled
9659,2024-12-31,7876,2025-01-01,1,In Transit
9660,2024-05-31,13475,2024-06-04,4,In Transit
9661,2024-10-02,3462,2024-10-07,5,Delivered
9662,2023-06-19,4944,2023-06-21,2,Cancelled
9663,2025-04-28,3351,2025-05-03,5,Delivered
9664,2023-02-16,11044,2023-02-17,1,Cancelled
9665,2024-05-06,13411,2024-05-08,2,In Transit
9666,2023-08-01,1098,2023-08-04,3,In Transit
9667,2024-01-16,10454,2024-01-18,2,Cancelled
9668,2024-01-24,979,2024-02-02,9,In Transit
9669,2023-10-11,17114,2023-10-20,9,Cancelled
9670,2023-11-25,9734,2023-12-04,9,Delivered
9671,2024-07-01,19410,2024-07-02,1,In Transit
9672,2025-01-06,12109,2025-01-13,7,In Transit
9673,2024-12-07,2715,2024-12-10,3,In Transit
9674,2023-02-11,2714,2023-02-15,4,Delivered
9675,2023-09-26,15979,2023-10-04,8,Delivered
9676,2025-09-01,7308,2025-09-10,9,In Transit
9677,2024-09-05,9315,2024-09-11,6,In Transit
9678,2023-01-18,19199,2023-01-26,8,Cancelled
9679,2024-12-25,3602,2024-12-28,3,In Transit
9680,2023-08-12,9953,2023-08-15,3,Cancelled
9681,2023-08-09,4643,2023-08-13,4,Delivered
9682,2023-01-25,2476,2023-01-26,1,Cancelled
9683,2024-02-28,6580,2024-03-03,4,Cancelled
9684,2023-12-17,11007,2023-12-22,5,Cancelled
9685,2025-04-02,15118,2025-04-06,4,Cancelled
9686,2025-02-03,4629,2025-02-08,5,In Transit
9687,2024-05-11,6890,2024-05-17,6,In Transit
9688,2025-11-15,10969,2025-11-23,8,Delivered
9689,2023-10-24,14473,2023-10-29,5,Cancelled
9690,2025-03-11,5487,2025-03-19,8,In Transit
9691,2023-08-12,2477,2023-08-17,5,Cancelled
9692,2024-08-14,14001,2024-08-18,4,Delivered
9693,2023-02-02,8525,2023-02-05,3,In Transit
9694,2024-01-22,5564,2024-01-27,5,Cancelled
9695,2023-03-28,7245,2023-04-04,7,In Transit
9696,2024-06-02,8260,2024-06-11,9,Cancelled
9697,2025-05-20,5934,2025-05-22,2,Delivered
9698,2023-05-09,1959,2023-05-12,3,Cancelled
9699,2024-12-11,4390,2024-12-15,4,Delivered
9700,2023-01-07,16542,2023-01-08,1,Delivered
9701,2025-03-24,1633,2025-03-27,3,Cancelled
9702,2023-01-31,9338,2023-02-03,3,Cancelled
9703,2024-05-10,17551,2024-05-14,4,Cancelled
9704,2023-10-19,5576,2023-10-23,4,In Transit
9705,2023-12-15,9233,2023-12-19,4,Delivered
9706,2025-06-30,5011,2025-07-01,1,In Transit
9707,2025-06-26,1928,2025-06-29,3,Cancelled
9708,2024-07-10,2055,2024-07-13,3,Delivered
9709,2023-10-11,15382,2023-10-13,2,Cancelled
9710,2025-01-21,13479,2025-01-29,8,In Transit
9711,2024-10-10,9700,2024-10-11,1,Cancelled
9712,2025-01-09,12469,2025-01-10,1,In Transit
9713,2024-03-16,6944,2024-03-24,8,Cancelled
9714,2025-06-21,8096,2025-06-24,3,In Transit
9715,2024-10-21,4734,2024-10-27,6,In Transit
9716,2025-05-28,18812,2025-06-02,5,Delivered
9717,2023-07-20,11619,2023-07-22,2,Cancelled
9718,2025-01-29,9844,2025-02-01,3,In Transit
9719,2025-11-27,1192,2025-12-01,4,In Transit
9720,2023-10-23,14513,2023-10-28,5,Cancelled
9721,2025-05-06,15843,2025-05-11,5,Cancelled
9722,2024-02-08,1138,2024-02-12,4,In Transit
9723,2024-11-02,13611,2024-11-11,9,Delivered
9724,2024-01-22,8898,2024-01-23,1,In Transit
9725,2023-11-16,14307,2023-11-21,5,Cancelled
9726,2023-06-22,6762,2023-06-30,8,Delivered
9727,2024-07-02,7878,2024-07-04,2,In Transit
9728,2025-10-29,1107,2025-10-31,2,Cancelled
9729,2025-01-18,14143,2025-01-21,3,Cancelled
9730,2024-10-05,5802,2024-10-07,2,Delivered
9731,2024-09-13,13336,2024-09-15,2,Cancelled
9732,2023-09-12,14688,2023-09-19,7,Cancelled
9733,2025-04-03,16646,2025-04-04,1,Delivered
9734,2023-03-19,17695,2023-03-25,6,In Transit
9735,2023-08-20,19253,2023-08-29,9,In Transit
9736,2024-05-27,1248,2024-05-28,1,In Transit
9737,2025-04-09,463,2025-04-17,8,Cancelled
9738,2024-08-19,3378,2024-08-20,1,Cancelled
9739,2023-06-30,15796,2023-07-08,8,Delivered
9740,2023-11-14,12571,2023-11-20,6,Delivered
9741,2023-07-28,5955,2023-07-31,3,Cancelled
9742,2023-10-14,11915,2023-10-15,1,Delivered
9743,2025-01-15,19031,2025-01-22,7,Cancelled
9744,2025-08-01,2576,2025-08-09,8,In Transit
9745,2023-01-02,16887,2023-01-09,7,Cancelled
9746,2023-09-19,2274,2023-09-21,2,Cancelled
9747,2024-11-20,17982,2024-11-21,1,In Transit
9748,2023-09-04,8411,2023-09-05,1,In Transit
